STAID,split_role,STATE,HUC02,area_class,hydro_class,stratum_id,assignment_reason
09505350,development_train,AZ,15,middle,low,stratum:15:middle:low,direct_stratum_sample
09505800,development_train,AZ,15,high,low,stratum:15:high:low,direct_stratum_sample
09507980,development_train,AZ,15,high,low,stratum:15:high:low,direct_stratum_sample
09508300,development_train,AZ,15,low,low,stratum:15:low:low,direct_stratum_sample
09510200,development_train,AZ,15,high,low,stratum:15:high:low,direct_stratum_sample
09512280,development_train,AZ,15,middle,low,stratum:15:middle:low,direct_stratum_sample
09512450,development_train,AZ,15,high,low,stratum:15:high:low,direct_stratum_sample
09513780,development_train,AZ,15,middle,low,stratum:15:middle:low,direct_stratum_sample
10105900,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10109000,development_train,UT,16,high,low,stratum:16:high:low,direct_stratum_sample
10109001,development_train,UT,16,high,low,stratum:16:high:low,direct_stratum_sample
10113500,spatial_holdout_nonca,UT,16,high,low,stratum:16:high:low,direct_stratum_sample
10129300,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10129500,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10131000,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10132500,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10133600,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10133650,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10133800,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10133980,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10134500,spatial_holdout_nonca,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10137500,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10140100,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10142000,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10146000,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10146400,development_train,UT,16,high,low,stratum:16:high:low,direct_stratum_sample
10149000,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10149400,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10153100,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10154200,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10155000,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10155200,development_train,UT,16,high,middle,sparse_pool:16,sparse_pool_sample
10156000,development_train,UT,16,low,middle,sparse_pool:16,sparse_pool_sample
10164500,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10166430,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10168000,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10172200,spatial_holdout_nonca,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10172700,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10172800,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10172870,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10172952,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10173450,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10174500,development_train,UT,16,high,low,stratum:16:high:low,direct_stratum_sample
10194200,development_train,UT,16,high,low,stratum:16:high:low,direct_stratum_sample
10215900,development_train,UT,16,low,low,stratum:16:low:low,direct_stratum_sample
10234500,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10242000,development_train,UT,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10243260,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10243700,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10244950,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10246846,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10249300,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10256500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
10257500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
10257548,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
10257720,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
10258000,california_holdout,CA,18,low,low,stratum:low:low,direct_stratum_sample
10258500,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
10259000,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
10259200,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
10260500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
10260950,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
10265150,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
10289000,california_finetune_train,CA,16,middle,middle,stratum:middle:middle,direct_stratum_sample
10289500,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10290500,california_finetune_train,CA,16,middle,high,stratum:middle:high,direct_stratum_sample
10291500,california_finetune_train,CA,16,middle,high,stratum:middle:high,direct_stratum_sample
10293000,california_finetune_train,CA,16,high,middle,stratum:high:middle,direct_stratum_sample
10296000,california_holdout,CA,16,high,high,stratum:high:high,direct_stratum_sample
10296500,california_finetune_train,CA,16,high,high,stratum:high:high,direct_stratum_sample
10308200,california_finetune_train,CA,16,high,high,stratum:high:high,direct_stratum_sample
10308783,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10308789,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10308794,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10309000,development_train,NV,16,high,middle,sparse_pool:16,sparse_pool_sample
10310000,california_finetune_train,CA,16,middle,middle,stratum:middle:middle,direct_stratum_sample
10310500,development_train,NV,16,low,middle,sparse_pool:16,sparse_pool_sample
10311100,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10311200,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10311300,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10316500,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10321590,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
10321940,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
10321950,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
10322000,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
10322150,spatial_holdout_nonca,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10329500,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
103366092,california_finetune_train,CA,16,middle,middle,stratum:middle:middle,direct_stratum_sample
10336610,california_finetune_train,CA,16,middle,high,stratum:middle:high,direct_stratum_sample
10336645,california_holdout,CA,16,low,high,sparse_pool:ALL,sparse_pool_sample
10336660,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10336676,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10336698,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10336730,spatial_holdout_nonca,NV,16,low,middle,sparse_pool:16,sparse_pool_sample
10336780,california_finetune_train,CA,16,middle,middle,stratum:middle:middle,direct_stratum_sample
10338500,california_finetune_train,CA,16,low,high,sparse_pool:ALL,sparse_pool_sample
10338700,california_finetune_train,CA,16,low,high,sparse_pool:ALL,sparse_pool_sample
10340500,california_finetune_train,CA,16,middle,high,stratum:middle:high,direct_stratum_sample
10343000,california_finetune_train,CA,16,low,low,stratum:low:low,direct_stratum_sample
10343500,california_finetune_train,CA,16,low,middle,stratum:low:middle,direct_stratum_sample
10348850,development_train,NV,16,low,low,stratum:16:low:low,direct_stratum_sample
10349300,development_train,NV,16,middle,low,stratum:16:middle:low,direct_stratum_sample
10349849,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
10352500,development_train,NV,16,high,low,stratum:16:high:low,direct_stratum_sample
10396000,development_train,OR,17,high,low,stratum:17:high:low,direct_stratum_sample
11014000,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11015000,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11022200,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11022480,california_holdout,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11023340,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11025500,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11028500,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11042400,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11044250,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11044350,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11044800,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11045300,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11046360,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11046530,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11047300,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11048600,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11051499,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11055500,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11055800,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11057500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11058500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11058600,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11060400,california_holdout,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11063510,california_holdout,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11063680,california_holdout,CA,18,low,low,stratum:low:low,direct_stratum_sample
11065000,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11069500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11073300,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11073495,california_holdout,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11075720,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11085000,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11088500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11089500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11092450,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11097000,california_holdout,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11098000,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11109600,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11111500,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11113000,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11113500,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11118500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11119500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11119940,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11120500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11120520,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11123000,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11123500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11124500,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11129800,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11132500,california_holdout,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11135800,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11137900,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11141050,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11141280,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11143000,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11143200,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11143250,california_holdout,CA,18,high,high,stratum:high:high,direct_stratum_sample
11148900,california_finetune_train,CA,18,high,low,sparse_pool:ALL,sparse_pool_sample
11149400,california_finetune_train,CA,18,high,low,sparse_pool:ALL,sparse_pool_sample
11149900,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11151300,california_finetune_train,CA,18,high,low,sparse_pool:ALL,sparse_pool_sample
11152000,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11153000,california_finetune_train,CA,18,high,low,sparse_pool:ALL,sparse_pool_sample
11153650,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11156500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11159200,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11160000,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11160500,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11161000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11162500,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11162570,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11162620,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11162630,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11164500,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11169025,california_holdout,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11169500,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11169800,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11170000,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11172175,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11172945,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11173200,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11173500,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11173510,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11173575,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11174000,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11176400,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11176500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11180825,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11180900,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11180960,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11181000,california_holdout,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11181008,california_holdout,CA,18,low,low,stratum:low:low,direct_stratum_sample
11181040,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11182500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11200800,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11203580,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11204100,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11224500,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11253310,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11264500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11266500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11274500,california_finetune_train,CA,18,high,low,sparse_pool:ALL,sparse_pool_sample
11274630,california_finetune_train,CA,18,middle,low,stratum:middle:low,direct_stratum_sample
11274790,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11277300,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11278000,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11278300,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11278400,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11284400,california_finetune_train,CA,18,low,high,sparse_pool:ALL,sparse_pool_sample
11345500,california_finetune_train,CA,18,high,middle,stratum:high:middle,direct_stratum_sample
11372000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11376550,california_holdout,CA,18,high,high,stratum:high:high,direct_stratum_sample
11379500,california_holdout,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11381500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11383500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11390000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11402000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11413000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11427000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11447360,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11449500,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11451300,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11453500,california_holdout,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11456000,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11458000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11458433,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11458500,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11459500,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11460000,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11460400,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11460600,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11460750,california_finetune_train,CA,18,low,middle,stratum:low:middle,direct_stratum_sample
11461500,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11462500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11463170,california_finetune_train,CA,18,low,low,stratum:low:low,direct_stratum_sample
11463200,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11463900,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11465350,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11465680,california_finetune_train,CA,18,middle,middle,stratum:middle:middle,direct_stratum_sample
11465700,california_holdout,CA,18,low,low,stratum:low:low,direct_stratum_sample
11465750,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11466320,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11466800,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11467200,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11467510,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11468000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11468500,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11468900,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11469000,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11475560,california_holdout,CA,18,low,low,stratum:low:low,direct_stratum_sample
11475800,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11476600,california_finetune_train,CA,18,low,high,sparse_pool:ALL,sparse_pool_sample
11478500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11480390,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11481200,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11481500,california_finetune_train,CA,18,middle,high,stratum:middle:high,direct_stratum_sample
11482500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11521500,california_finetune_train,CA,18,high,high,stratum:high:high,direct_stratum_sample
11525530,california_finetune_train,CA,18,low,high,sparse_pool:ALL,sparse_pool_sample
11525670,california_finetune_train,CA,18,low,high,sparse_pool:ALL,sparse_pool_sample
12010000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12013500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12020000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12025000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12025700,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12026150,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12026400,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12035000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12035400,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12036000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12037400,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12039500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12041200,spatial_holdout_nonca,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12043000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12043300,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12045500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12048000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12054000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12056500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12058790,spatial_holdout_nonca,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12060500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12073500,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12076800,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12079000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12080010,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12082500,spatial_holdout_nonca,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12083000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12086500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12087000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12088000,spatial_holdout_nonca,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12090500,development_train,WA,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
12091200,spatial_holdout_nonca,WA,17,low,middle,stratum:17:low:middle,direct_stratum_sample
12091500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12092000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12093500,spatial_holdout_nonca,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12094000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12095000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12097500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12105900,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12106700,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12108500,spatial_holdout_nonca,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12112600,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12113349,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12114500,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12115000,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12115500,development_train,WA,17,low,middle,stratum:17:low:middle,direct_stratum_sample
12116400,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12116500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12117000,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12117500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12117600,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12119000,spatial_holdout_nonca,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12120600,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12121600,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12137290,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12137800,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12138160,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12141300,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12142000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12143400,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12143700,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12143900,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12144000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12144500,spatial_holdout_nonca,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12145500,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12147600,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12148000,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12148500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12155300,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12157250,spatial_holdout_nonca,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12158010,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12158040,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12167000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12175500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12179900,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12182500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12186000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12201500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12201950,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12202300,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12202310,development_train,WA,17,low,low,stratum:17:low:low,direct_stratum_sample
12205000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12208000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12209490,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12210000,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12210900,development_train,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
12323250,development_train,MT,17,middle,low,stratum:17:middle:low,direct_stratum_sample
