gauge_id,p_mean,pet_mean,aridity,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,sgr_dk_sav,nli_ix_sav,glc_pc_s03,pet_mm_syr,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s14,glc_pc_s12,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,rdd_mk_sav,ele_mt_smn,pnv_pc_s09,wet_cl_smj,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s01,hdi_ix_sav,wet_pc_s07,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,gauge_lat,gauge_lon,gauge_name,country,area
il_48130,0.792879535,4.419204654,5.573614227,-0.658846457,1.144334432,0.062354552,1.629695886,0.857905544,12.69908815,295.4734046,2902.294142,0,1434.537007,4.8924853,950.1514269,12,35.4624265,47.30115445,52.19363975,46.2473971,32.4624265,20.62369855,12.73121325,7.83872795,10.73121325,0,0.48381615,0.913874949,0,0,3.8924853,7.8924853,19.6774559,12,401.2797648,6.6774559,179.5161839,1,0.05375735,0.1075147,73.7098236,2.8924853,100,81.5699412,15.12890435,253.236419,256.236419,215.1826617,239.236419,241.1826617,0,34.40866915,52.19363975,11.7849706,21.62369855,5.8924853,218.075147,174.0213896,26.73121325,16.83872795,124.9676323,57.19363975,48.3549118,6,136.075147,172.236419,105.9676323,113.0213896,89,350.8930518,2141.495361,23.11034698,4.73121325,13,20.1075147,75.16127205,0,0,-75.37630145,71.3225441,50.26878675,113.2687867,105.9676323,0,0,34.05375735,0.913874949,893.5057723,0,438,14,24.5699412,206.3549118,16.94624265,4715,279894510,256.236419,24.94624265,58.37630145,94.5375735,50.26878675,0,457.1123166,175.5375735,5.8924853,141.3763014,3.94624265,183.6988455,190.6450882,9.8924853,130.5913308,173.6988455,34,2943.264606,296.6456547,-94.05375735,-36.075147,20.3872795,24.62369855,187.1289043,791,13.6450882,12,0,0,172.3121325,0,0,14.7849706,3.94624265,41.05375735,70.8173383,60.0323677,532.7548687,83.8173383,21.1075147,8.547418641,6.8924853,27.2150294,44.3549118,67.19363975,-100,-100,-98,-100,-100,-35.1826617,-89.16127205,36.1722501,11.0647354,2,0.062,2.336,0.767,0,14.517,34.903,60.004,31.58683404,35.3523963,TEQOA,Israel,132.3949469
il_48185,0.400474333,4.467548939,11.15564363,-0.831990753,0.59768259,0.055373032,1.561776062,0.913689254,18.56606398,192.6678808,754.8609197,0,1613.80094,1,604.4336026,13,14.1106183,17.3318549,18.3318549,16.2212366,11.2212366,6.221236599,4,2,0,0,16.1150536,38.01330591,4.557526802,30.43360259,1,3,7.110618299,16,278.3626377,0.110618299,70.19018947,0,0,0,14.3318549,0,100,44.32298429,68.5530915,291.5619621,293.6725804,251.6725804,277.6725804,276.5619621,0,12.2212366,19.3318549,4,7.110618299,2,249.7831987,202.893817,12.1106183,8.110618299,152.893817,22.3318549,20.2212366,6,174.893817,212.7831987,136.0044353,148.0044353,110,135.8805111,356.4200324,-414.2301072,0,1,0,47.12392421,0,52.87607579,-91.7787634,82.6681451,59.7787634,122.6681451,136.0044353,0,4.557526802,36.1106183,33.45577911,866.0928771,0,438,19,8.221236599,76.40699076,10.1106183,31450.43334,110881636.7,293.6725804,21.8893817,71.7787634,112.5575268,59.7787634,0,84.99717986,193.5575268,2,152.6681451,1,204.4469085,211.3362902,4,148.4469085,193.3362902,37.56639741,43.03521812,113.6592745,-98,-78.7787634,-51.2256719,9.110618299,222.7831987,809,37.45577911,12,0,0,38.10618299,0,0,7.110618299,2,41.8893817,23.4424732,22.5530915,-58.0931414,32.4424732,0.553091497,256.8364224,3,37.56639741,17.1106183,28.3318549,-100,-100,-99,-100,-100,-78.5575268,-94.8893817,-44.1150536,-65.3362902,3.221236599,0,0.474,0.022,0,30.344,59.031,76.594,31.29582957,35.37494201,RAHAF,Israel,73.64764655
il_48188,0.339421629,4.496510609,13.24756652,-0.853900463,0.549073686,0.054825462,1.570588235,0.922313484,20.44764795,391,2209,0,1572,1,624,13,15,20,21,18,13,8,4,2,0,0,9,14,1,50,1,3,8,15,426,1,128,0,0,0,17,0,100,63,73,280,283,241,267,265,0,14,22,4,8,2,240,194,13,9,144,25,22,6,166,203,128,140,99,151,601,-400,0,1,0,24,0,76,-90,80,58,120,128,0,1,37,13,899,0,438,19,10,144,11,31671,975062592,283,21,70,109,58,0,109.738,190,2,150,1,200,206,4,144,188,18,180,127,-98,-77,-45,10,213,809,17,14,0,0,47,0,0,8,2,41,27,27,110,36,5,151,3,18,18,31,-100,-100,-99,-100,-100,-75,-94,-37,-60,5,0.008,0.319,0.108,0,6.155,8.383,13.478,31.20263028,35.36425035,BOQEQ,Israel,19.92152519
il_48192,0.320691307,4.805353183,14.98435746,-0.877249728,0.449036361,0.055099247,1.61,0.925598905,21.19592476,205.9848815,1487.259723,0,1502.156318,1.747970208,623.6971645,13,17.67312462,22.84140578,25.00968693,22.33734619,15.67312462,9.504843467,5.336562311,3.168281156,0,0,1.260148961,2.671556857,1.411407896,9.325102311,1.420310948,3.168281156,9.336562311,14,441.3059894,0,93.61425645,0,0,0,22.43078177,0,55.49668698,54.54758566,76.30906927,265.350449,267.350449,226.5187302,252.350449,249.7707599,0,17.00078388,26.00968693,5.588592104,10.08453252,2.747970208,225.2667004,180.4349815,14.50484347,9.588592104,131.6032627,29.0853164,25.58937599,6,153.0146706,188.0984192,116.1829517,127.7626408,91,177.2939131,384.802994,20.98110945,0,13,0,77.84631438,0,22.15368562,-88.16749727,75.67155686,54.83983801,115.6715569,116.1829517,0,1.411407896,37.67234074,1.512178753,899,0,438,19,11.50484347,108.505945,10.92437053,31671,98627405.62,267.350449,20.50405958,65.67155686,103.3349945,55.16749727,0,140.1865339,182.2593651,2.747970208,144.6715569,1.747970208,192.0910839,197.3431137,5.168281156,136.5870243,179.0910839,7.529200974,19.26072754,149.7801665,-97.25202979,-72.82203191,-33.48390183,11.83250273,198.5187302,809,3.099986974,12,0,0,70.41219178,0,0,9.664221571,2.420310948,41.40328873,33.09421945,32.25359756,333.7254589,40.09421945,1.730947987,14.18929783,3.420310948,3.427646234,20.42109483,35.9259383,-100,-100,-98.57968905,-100,-100,-68.15781034,-93.08374864,-25.47499878,-48.4001532,2.991096948,0.032,1.214,0.44,1,14.346,20.273,40.799,31.13461549,35.34937286,HEMAR - DOWNSTREAM THE CLIFF,Israel,353.4373861
il_5110,1.69431896,6.521236824,3.848883817,-0.621471268,1.130630408,0.065366188,1.62139219,0.785900068,9.592314119,158,5699,35,1249,11,754,12,71,91,92,79,58,39,25,17,31,0,0,0,0,2,11,21,42,14,260,7,283,0,16,39,0,18,60,47,0,256,264,212,239,250,35,57,84,23,38,13,228,192,51,34,148,90,80,5,146,174,128,131,90,643,1475,0,70,13,0,30,0,0,-48,66,48,96,128,0,0,32,0,899,0,436,16,47,289,17,31671,4953904128,264,30,56,88,48,0,644.274,148,14,118,11,155,157,20,117,151,36,1898,516,-76,22,64,52,197,791,20,9,0,3,250,0,0,26,9,37,120,71,204,173,42,0,23,33,85,132,-100,-100,-94,-100,-97,-19,-77,72,52,6,0.158,6.13,1.741,0,27.544,65.233,139.199,32.98390471,35.08644874,BET HA'EMEQ - SHAVE ZIYYON,Israel,67.28146876
il_55106,0.214494867,4.722086242,22.01491494,-0.924283718,0.262781216,0.04661191,1.4397463,0.95065024,28.2296748,90.08674816,1757.21854,0,1359.908459,2,890.9446449,13,17.82650369,22.82650369,25.78312961,22.82650369,16.82650369,10.91325184,6.913251844,3.956625922,0,0,0,0,0,10.47232244,1.956625922,3.956625922,8.913251844,12,538.3855743,0,121.351785,0,0,0,28.8288999,0,0,36.69398525,71.12772603,243.3469926,245.3903667,201.3469926,228.3903667,227.3036185,0,17.82650369,25.78312961,5.956625922,10.91325184,2.956625922,201.3036185,157.2168704,13.86987777,8.913251844,112.2168704,27.78312961,23.82650369,5,134.3036185,166.3036185,96.26024447,108.2602445,89,171.5686554,510.9252329,524.4914921,0,13,0,97.91804426,0,2.081955739,-87.13012223,67.13012223,50.08674816,105.1301222,96.26024447,0,0,37.95662592,0,899,0,438,19,11.91325184,136.308411,12,31671,5413854.355,245.3903667,20,59.13012223,93.17349631,49.08674816,0,10.692,167.2168704,2.956625922,133.1301222,1.956625922,174.2168704,178.2602445,4,122.1734963,161.2602445,14.39276291,3.913251844,146.7855258,-97,-72.26024447,-30.65061117,12.86987777,176.3469926,830,0.956625922,12,0,0,41,0,0,9.956625922,3,41.04337408,33.69638145,31.73975553,694.4866997,36.65300738,0,0,3,1.913251844,18.82650369,34.69638145,-100,-100,-98,-100,-100,-66.30361855,-92.04337408,-24.7807334,-42.56386301,0.346992623,0,0.341,0.067,0,8.139,8.59,2.237,30.77892603,34.77665729,ZIN UPPER - 'AVEDAT,Israel,120.7404375
il_55140,0.224313484,4.669200548,20.81551437,-0.918418427,0.28824172,0.048323066,1.473903967,0.947433265,27.35573123,137.1988143,891.6517611,0,1411.956278,1.674204597,793.3615118,13,16.09966336,20.59479649,22.90576741,20.42572802,14.9222821,9.310201778,5.62697998,3.163261192,0,0,0,0.024938353,0.024938353,34.62759141,1.651807454,3.481048774,8.301924696,12,507.1223886,0,97.47677592,0,0,0,17.14815169,0,0,47.04837117,82.82945117,252.3579851,254.545422,211.1723268,238.0419761,236.1731421,0,15.9222821,23.23829116,5.316009055,9.806755862,2.64349467,210.3498189,165.8084705,12.61289562,8.284594711,120.1642067,25.38600089,21.91988747,5,143.1724377,175.4982331,104.8308677,116.8308677,89,156.0382152,460.4439159,327.1115552,0,13,0,81.27115515,0,18.72884485,-88.72121257,70.35322023,52.02390641,108.5089378,104.8308677,0.008312784,0.016625569,37.96610877,0,899,0,438,19,10.64430997,110.5010092,12.77517317,31671,5747184.197,254.545422,20.2371583,62.02971369,97.34567659,51.68152114,0,10.692,172.6623439,2.319283709,136.8100998,1.651807454,180.4756762,185.1647053,4,127.3207739,167.6681512,7.432273934,1.288677986,133.1393396,-97.15672693,-75.25741193,-38.60535841,11.27878743,185.6907081,809,0.463718788,12,0,0,47.38394535,0,0,8.82084022,2.674204597,41.03389123,30.21670931,28.71170798,543.1497851,33.17698218,0,0,3.008312784,1.707497496,17.42407351,31.70424619,-100,-100,-98.3257954,-100,-100,-70.46485798,-93.01412006,-35.00081128,-50.53421694,3.488769036,0,1.288,0.055,0,30.308,40.535,7.06,30.80323295,34.9807157,ZIN - MASOS,Israel,665.6935398
il_55165,0.284476386,4.83515948,16.99669891,-0.894806619,0.39080507,0.052429843,1.560081466,0.93340178,23.51206897,145,1519,0,1453,2,690,13,18,23,25,22,16,10,6,3,0,0,0,0,0,4,1,4,9,14,467,0,122,0,0,0,13,0,0,57,87,257,259,217,244,241,0,17,26,6,10,3,216,172,14,9,125,29,25,1,147,181,110,122,91,174,414,177,0,13,0,63,0,37,-88,72,53,112,110,0,0,37,0,899,0,438,19,12,140,10,31671,519519424,259,18,64,100,53,0,11.02,177,2,140,2,186,191,5,132,173,0,5,148,-97,-73,-33,12,191,830,0,12,0,0,65,0,0,10,2,46,34,32,454,38,2,0,3,0,20,36,-100,-100,-99,-100,-100,-68,-93,-28,-47,3,0.019,0.845,0.3,0,8.558,11.433,1.864,30.95947708,35.04535768,MAMSHIT,Israel,58.61251988
il_56140,0.207147159,4.808880903,23.21480495,-0.928446868,0.251481066,0.046543463,1.456102784,0.952566735,29.36075949,92,549,0,1402,2,1000,13,14,19,21,19,13,9,5,3,0,0,0,0,0,65,1,3,7,12,591,0,85,0,0,0,3,0,0,52,96,251,254,209,237,234,0,14,21,5,9,2,208,162,11,7,117,23,20,5,141,173,102,114,91,140,399,403,0,13,0,52,0,48,-90,70,52,108,102,0,0,37,0,899,0,438,19,10,99,12,31671,56284616,254,20,62,97,51,0,10.692,172,2,136,1,179,184,4,126,167,1,2,120,-97,-78,-45,10,184,830,0,12,0,0,41,0,0,9,3,42,27,26,617,29,0,0,3,0,15,28,-100,-100,-98,-100,-100,-73,-93,-42,-55,8,0,0.419,0.011,0,9.264,10.234,2.56,30.61377387,34.85887525,RAMON,Israel,108.4998851
il_56150,0.199663244,4.959824093,24.84094711,-0.931963917,0.239147052,0.046201232,1.480263158,0.953798768,30.49234136,121.8225266,245.5129042,0,1441.654793,1.470689029,840.1969954,13,12.32605262,15.92059174,17.56684837,15.71091167,11.25986188,7.250328817,4.023896318,2.46139638,0,0,0,1.643328074,1.643328074,47.51226338,0.990707352,2.46139638,6.023896318,14,608.8775378,0,81.32396566,0,0,0,2.420293048,0,0,54.53493692,97.27779107,258.5954243,260.9229603,216.8545222,244.5765986,240.6690748,0,11.88140867,18.30789223,4.233576385,7.316519555,1.562499938,214.1397638,168.1966619,9.988983498,6.46139638,121.9674544,19.67599885,17.21460247,5,147.4412548,180.3415388,107.1952744,119.9026512,96,120.8082826,330.7369837,343.4106332,0,13,0,41.65491894,0,58.34508106,-91.68348045,71.87026307,53.63315043,110.1735665,107.1952744,0,1.643328074,37.31283644,0,898.9721221,0,438,19,8.316519555,92.5316292,12.01484138,31667.45021,16993219.64,260.9229603,20.6792584,63.87026307,100.2158609,53.10522696,0,8.649568938,176.6640411,1.470689029,138.5180172,1,184.2363118,189.3117952,3.292623236,128.8991931,171.7731916,0.779548435,0.808793142,102.9874069,-97.52931097,-81.82769195,-53.44039281,8.316519555,190.4156346,809,0.134770652,12,0,0,26.2181602,0,0,7.829503003,2.4963092,41.36153855,22.93519541,22.83547935,538.2997612,24.76847509,0,0,2.470689029,0.134770652,12.8557885,24.4665592,-100,-100,-98.5036908,-100,-100,-77.13099533,-93.90752377,-52.15515117,-63.14571032,20.065323,0.002,0.808,0.041,0,20.17,25.278,5.926,30.57613742,35.04807223,NEQAROT - UPPER,Israel,709.3760864
il_56164,0.195390828,4.924429843,25.20297338,-0.931915554,0.243979655,0.045653662,1.462719298,0.955167693,31.08017817,136.2246833,246.3540518,0,1464.494145,1.354313219,786.470336,13,11.75434137,15.08092923,16.56616676,14.92456657,10.57925582,6.695540605,3.649100193,2.223989724,0,0,0,2.08921939,2.08921939,51.90954528,0.869676505,2.223989724,5.649100193,14,621.462693,0,79.58196143,0,0,0,2.690611938,0,0,59.1633526,97.08093238,262.7739606,265.0215218,221.2181441,248.8833157,244.8321942,0,11.29703562,17.49499015,3.928856633,6.870626155,1.425110469,218.1865074,172.1078757,9.623064998,6.223989724,125.4406561,18.89853138,16.55114787,5,151.2902735,184.584633,110.7357892,123.637657,96,115.5796724,316.1259608,256.7443266,0,13,0,34.49606648,0,65.50393352,-92.12937385,73.13844856,54.58959819,111.7389907,110.7357892,0,2.08921939,37.48425735,0,898.9792109,0,438,19,7.747232375,90.86596548,12.13631064,31664.89782,12868883.06,265.0215218,20.75750561,65.13844856,102.1415823,54.31599787,0,11.75071953,179.095488,1.354313219,140.1234297,1,187.0218476,192.2038629,3.098132182,131.1540736,174.4278526,1.704025272,0.609755189,98.32777741,-97.64568678,-82.72804992,-55.91128398,7.870626155,194.2711681,809,0.598257655,14,0,0,25.95824641,0,0,7.504137171,2.373418699,41.0219486,21.72309971,21.89406542,474.5655357,23.72401612,0.123393779,0,2.354313219,0.598257655,12.40132392,23.61895422,-100,-100,-98.6265813,-100,-100,-78.45198584,-94.17451526,-55.0663144,-65.81910842,20.88753301,0,0.901,0.178,0,35.483,61.845,12.452,30.65322645,35.21239421,NEQAROT - ARAVA ROAD,Israel,951.263074
il_57125,0.139568789,5.32084668,38.12347114,-0.956128304,0.158274207,0.041136208,1.458737864,0.968651608,41.86982249,55.79074161,162.0882948,0,1493.125631,0,640.7674067,13,6,7,8,7,5,3,2,1,0,0,0,5.776740671,5.776740671,5.330222014,0,1,3,14,401.2792631,0,81.99533302,0,0,0,1,0,24.01400094,9.004666979,99,271.4465187,273.4465187,226.4465187,256.5581483,250.4465187,0,6,9,2,3,1,221.4465187,174.4465187,5,3,127.334889,9,8.111629664,6,156.4465187,188.4465187,112.4465187,127.334889,96,56.33488899,364.8323666,449.711403,0,9,0,7,0,93,-96,74.22325933,56.11162966,114.1116297,112.4465187,0,5.776740671,36.22325933,0,839.4791875,0,438,19,4,91.10696269,11.11162966,24367.70747,0,273.4465187,18.11162966,67.11162966,105.2232593,56.11162966,0,0.506697024,183.4465187,1,142.2232593,0,190.334889,195.4465187,1,132.2232593,177.334889,7.106962686,0,48.22325933,-98,-92,-80.88837034,4,198.4465187,809,0,14,0,0,20.55814832,0,0,4,2,45.66511101,11,10.11162966,533.9719981,10.11162966,0,0,2,0,6,11.11162966,-100,-100,-99,-100,-100,-90,-97,-81.88837034,-84,47,0,0.374,0,0,37.504,39.295,2.191,30.09547674,34.72724286,PEHAMI,Israel,51.05132829
il_57130,0.129308693,5.265039014,40.71682194,-0.959920402,0.138696623,0.038398357,1.420253165,0.972073922,45.51923077,53.83414217,155.7918101,0,1453.507005,0.065655482,817.4796305,13,5.35704985,6.166774513,6.765232621,5.88766502,4.045261028,2.587740432,1.305283659,0.635065045,0,0.002921664,0,2.7978984,2.7978984,6.196349871,0.005371284,1.00244962,2.170322382,14,477.6322088,0.222610396,32.20069022,0.119168048,0.004826267,0,1.472660357,0.003619648,31.91973725,16.58527905,98.23882215,264.5477279,265.6760095,218.9020354,249.5611436,244.6736513,0,4.741119841,7.094413102,1.305283659,2.727440935,0.366989855,214.4556539,166.5228735,3.97349161,2.650111037,121.5019424,7.438790057,6.811714328,3,150.5586725,182.5972295,106.3868966,121.3239537,91,45.51748682,141.2035249,556.3420608,0,13,0,2.363675183,0,97.63632482,-96.78874997,72.34057638,55.15295342,111.3713871,106.3868966,0,2.653695506,34.17615698,0,717.2019749,0.156219802,438,19,3.16061109,42.94356951,12.12176166,12407.78193,5526223.142,265.833278,16.94385683,66.08746781,101.8766285,54.73766313,0,1.199713334,178.228751,0.415661703,139.7676583,0.065655482,183.8874475,188.4340144,1.065575552,129.215586,172.2232658,2.15184659,0,38.71284276,-98.00654131,-92.42723066,-84.85497322,3.21125003,192.2092792,809,0,14,0,0,13.46405973,0,0,2.974661638,1.576242538,49.20595694,8.861776441,8.317520129,645.1404498,7.996622863,0.005843328,0,1.997078336,0,5.488284191,8.372058352,-100,-100,-99,-100,-100,-91.77391157,-97.69905405,-85.30889267,-86.64577337,21.50824286,0,0.769,0.057,0,52.727,62.165,2.782,30.12251531,34.7208869,PARAN - WESTERN BORDER,Israel,2454.578603
il_57160,0.190673511,4.946508556,25.9422954,-0.935390735,0.228827651,0.045516769,1.481069042,0.95578371,31.59276018,153,44,0,1424,1,985,13,12,15,17,15,11,7,4,2,0,0,0,1,1,67,1,2,6,14,603,0,73,0,0,0,3,0,0,50,97,256,259,213,242,238,0,12,17,4,7,2,211,165,9,6,119,18,16,6,145,177,104,117,89,114,320,267,0,9,0,90,0,10,-92,71,53,109,104,0,1,37,0,899,0,438,19,8,83,11,31671,0,259,21,63,99,52,0,5.708,175,1,137,1,182,187,3,127,169,2,8,98,-98,-83,-56,8,187,809,0,12,0,0,16,0,0,7,3,42,22,21,599,23,0,0,2,0,12,23,-100,-100,-98,-100,-100,-78,-94,-54,-64,20,0.003,0.253,0.079,0,5.664,8.691,1.129,30.37609976,34.90950529,AROD,Israel,152.0928174
il_57165,0.138803559,5.204514716,37.49554223,-0.95608427,0.153642275,0.040109514,1.418886199,0.969336071,42.02373887,70.81872526,134.7848855,0,1452.751674,0.300448163,829.3402657,13,6.575375744,7.815761479,8.561569808,7.597755392,5.334252899,3.372363518,1.773233457,0.889501024,0,0.002135227,0,2.340430146,2.340430146,20.25098067,0.160130318,1.157995092,2.876742687,14,518.6907207,0.162689385,43.97786983,0.087091065,0.003527159,0,1.711801786,0.002645331,23.35521855,24.53623787,98.07734224,263.8471701,265.3348411,218.7733083,249.021225,244.2223026,0,6.028732287,9.018026551,1.773233457,3.474460228,0.662125081,214.7367539,167.2900242,4.923454729,3.29320043,121.9564095,9.453196199,8.569605028,6,150.3733423,182.4288061,106.8133424,121.3118504,91,58.29175878,192.6753534,488.9844212,0,9,0,22.49236518,0,77.50763482,-95.90501857,72.39472355,54.89546837,111.1965762,106.8133424,0,2.235042973,35.06582984,0,764.4023796,0.114169437,438,19,4.057973192,54.68883647,11.89345752,17358.37227,4270298.679,265.449777,17.95276331,65.69140496,101.7002963,54.50807802,0,1.494009171,178.2491539,0.644404563,139.4915758,0.313707742,184.1625396,188.8562822,1.440627704,129.1306399,172.2583336,3.637627123,0.640691138,49.68830452,-98.00478056,-90.70056726,-79.51733978,4.094981427,192.1320225,809,0.672909545,14,0,0,13.91179691,0,0,3.798699374,1.815052306,47.19492098,11.29695699,10.68588952,619.0699247,10.79792435,0.004270454,0,2.069318746,0.672909545,6.721608226,11.11966694,-100,-100,-98.87525487,-100,-100,-89.30240567,-97.01230143,-79.80544511,-82.6209311,22.73376595,0.002,1.754,0.137,0,84.959,130.087,4.96,30.32515586,34.97393898,PARAN - THE BOTTLENECK,Israel,3358.637774
il_57180,0.150186858,5.077265572,33.80632386,-0.948586672,0.188963463,0.04421629,1.461538462,0.96386037,38.26630435,77.04273527,226.3845905,0,1533.316236,0,567.4786458,13,6.957264727,8.914529454,8.957264727,7.957264727,5.957264727,3.957264727,2,1,0,0,0,0.170941093,0.170941093,0,0,1,3,14,551.64956,0,71.12820582,0,0,0,1.957264727,0,2.051293115,26.57264727,98.04273527,277.8717942,279.8717942,233.8290589,263.8717942,256.8717942,0,6.957264727,9.957264727,2,3.957264727,1,227.8717942,181.8290589,5.957264727,3.957264727,133.8290589,10.91452945,9.957264727,6,162.8717942,195.8290589,118.8717942,132.8717942,96,67.61538254,300.5470007,220.1709681,0,13,0,5.085470546,0,94.91452945,-96,76.95726473,57.95726473,115.9572647,118.8717942,0,0.170941093,38,0,899,0,438,19,4,82.08547055,11.04273527,31671,0,279.8717942,20.91452945,68.95726473,107.9572647,57.95726473,0,0.178,187.9572647,1,144,0,195.8717942,200.9145295,1.957264727,135.9145295,181.9145295,0,0,56.70085309,-98,-91.04273527,-76.17094109,4,205.8290589,809,0,14,0,0,11.59829383,0,0,4.957264727,2,40.12820582,11.95726473,12.91452945,398.8889099,12.91452945,0,0,2,0,6.957264727,13.91452945,-100,-100,-99,-100,-100,-88.08547055,-96.04273527,-78.12820582,-82.08547055,38.38461746,0.002,0.141,0.051,0,3.285,3.869,0.031,30.31134182,35.0105467,ZIHOR,Israel,162.1796631
il_57190,0.140104038,5.189743326,37.04206808,-0.955335348,0.157045187,0.040314853,1.426150121,0.969199179,42.14285714,71.6047334,149.5192823,0,1459.494963,0.280200385,809.5385035,13,6.592533125,7.878378526,8.580435166,7.614092599,5.362564295,3.39726886,1.772050918,0.897221173,0,0.001986047,0,2.576287865,2.576287865,19.76691662,0.148942614,1.146956567,2.886097622,14,520.4121653,0.151322888,46.41505718,0.081006339,0.020306597,0,1.865481239,0.002460512,21.81560818,25.12069223,97.9383945,265.0115543,266.5350198,220.0335179,250.2603407,245.2913548,0,6.078389262,9.074867237,1.772050918,3.492232455,0.668705267,215.8688836,168.4985938,4.979723643,3.340662466,122.9624064,9.546836656,8.657031835,6,151.4382777,183.5740958,107.8539724,122.2949333,91,58.89640098,203.9661956,467.688129,0,9,0,21.20955201,0,78.79044799,-95.90521883,72.78117419,55.16004173,111.6131531,107.8539724,0,2.478263698,35.27715138,0,773.7551327,0.106192847,438,19,4.060358565,57.1208365,11.84863945,18350.68023,4600295.891,266.6419255,18.16827081,65.98726133,102.2384385,54.79971689,0,1.560745624,179.0439535,0.669248682,139.8951539,0.298225901,185.1155668,189.8553441,1.477789549,129.7059191,173.0732907,4.072510249,0.595928452,50.12365554,-98.02147242,-90.71053542,-79.31030101,4.094781173,193.2753292,809,1.073925671,14,0,0,13.65346267,0,0,3.880710344,1.810948041,46.68930638,11.33430986,10.81611295,600.0846081,10.9380896,0.003972093,0,2.064475705,1.073925671,6.745574759,11.30647608,-100,-100,-98.88397035,-100,-100,-89.24212285,-96.96052099,-79.69906473,-82.61810707,23.17544689,0,1.797,0.162,0,92.856,161.56,5.924,30.39311109,35.15501913,PARAN - ARAVA ROAD,Israel,3610.919146
